"íxÇÍì˙êî","ïiñ⁄î‘çÜ","ãüããé“","égópé“","êÊçsÇkÅ^Çs","ÇoÅ^ÇeÅiëóÇËêÊÅj","äiî[ÉçÉP","ïiñ⁄ñºèÃ","ÉIÅ[É_Å[ÇmÇè","éwé¶ì˙","î[ì¸éûçè","éwé¶êîó ","écêîó ","ê∂ééãÊï™","type"
0,"69J4113111CA80","6298","9550",0,"MF10","AD2","MANIFOLD, EXT. 1","00766",20240509,1100,20,20,,"T2"
0,"69J4113710CA80","6298","9550",0,"MF10","AD2","GUIDE, EXHAUST","00766",20240509,1100,20,20,,"T2"
0,"6KA45511000080","93B4","9523",0,"MF16","AC1","SHAFT,DRIVE 1","00822",20240509,1000,100,100,,"T"
0,"6CB45511010080","93B4","9523",0,"MF16","AC1","SHAFT,DRIVE 1","00774",20240509,1000,30,30,,"T"
0,"6CE45511000080","93B4","9523",0,"MF16","AC1","SHAFT,DRIVE 1","00347",20240509,1000,21,21,,"T"
0,"6CE45511100080","93B4","9523",0,"MF16","AC1","SHAFT,DRIVE 1","00750",20240509,1000,11,11,,"T"
0,"6AW45611000080","93B4","9523",0,"MF16","AC1","SHAFT,PROPELLER","00214",20240509,1000,18,18,,"T"
0,"6CB45611000080","93B4","9523",0,"MF16","AC1","SHAFT,PROPELLER","00941",20240509,1000,80,80,,"T"
0,"6JD45511000080","93B4","9523",0,"MF16","AC1","SHAFT,DRIVE 1","00577",20240509,1000,18,18,,"T"
0,"64E4331120CE80","3525","9530",0,"MF10","AG4","BRACKET SWIVEL(1)","00093",20240509,1000,2,2,,"T"
0,"6MLY126A000080","6451","9543",0,"MF15","A0A","AIR SHROUD,CYLINDER 3 SUB","00094",20240509,1000,4,4,,"T"
0,"6GR24596010080","6451","9543",0,"MF15","A0A","COVER","00571",20240509,1000,10,10,,"T"
0,"6EK81337010080","6236","9546",0,"MF15","A0B","COVER,FLYWHEEL","00520",20240509,1000,30,30,,"T"
0,"69J1531110CA80","3525","9550",0,"MF10","AD2","PAN,OIL","00766",20240509,1000,20,20,,"T"
0,"6CB11411000080","9182","9832",0,"MF36","BC1","CRANKSHAFT,1","00659",20240509,1000,48,48,,"T"
0,"6G511411020080","93B5","9835",0,"MF36","BD3","CRANK,SHAFT 1","00285",20240509,1000,20,20,,"T"
0,"63PY1A4A020080","9182","9835",0,"MF36","BD1","CRANKSHAFT ASSY.,1","00007",20240509,1000,20,20,,"T"
0,"6C511411100080","9182","9844",0,"MF36","BEA","CRANKSHAFT,1","00224",20240509,1000,40,40,,"T"
0,"6EK11411010080","9182","9844",0,"MF36","BEA","CRANKSHAFT,1","00403",20240509,1000,30,30,,"T"
0,"6CJ14200020080","0161","9847",0,"MF32","BED","INTAKE ASSY.","00277",20240509,1000,12,12,,"T"
0,"6P281337020080","6451","9543",0,"MF15","A0A","COVER,FLYWHEEL","00253",20240509,1600,30,30,,"T2"
0,"6CE42741028D80","7510","9543",0,"MF20","A0A","APRON 1","00977",20240509,1600,30,30,,"T2"
0,"6CE42771028D80","7510","9543",0,"MF20","A0A","APRON 2","00977",20240509,1600,30,30,,"T2"
0,"63P82314010080","6451","9546",0,"MF15","A0B","COVER,IGNITION COIL","00700",20240509,1600,20,20,,"T2"
0,"6DA82314010080","6451","9546",0,"MF15","A0B","COVER,IGNITION COIL","00055",20240509,1600,50,50,,"T2"
0,"63P81337110080","6451","9546",0,"MF15","A0B","COVER,FLYWHEEL","00670",20240509,1600,20,20,,"T2"
0,"6DA81337010080","6451","9546",0,"MF15","A0B","COVER,FLYWHEEL","00040",20240509,1600,50,50,,"T2"
0,"69J4113111CA80","6298","9550",0,"MF10","AD2","MANIFOLD, EXT. 1","00767",20240509,1600,10,10,,"T2"
0,"69J4113710CA80","6298","9550",0,"MF10","AD2","GUIDE, EXHAUST","00767",20240509,1600,10,10,,"T2"
0,"6G54113702CA80","6298","9553",0,"MF10","AG2","GUIDE, EXHAUST","00811",20240509,1600,20,20,,"T2"
0,"6KNY161A000080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00277",20240509,1600,10,10,,"T2"
0,"6KNY162A000080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00277",20240509,1600,10,10,,"T2"
0,"6G581337000080","6451","9836",0,"MF31","BH2","COVER,FLYWHEEL","00689",20240509,1600,20,20,,"T2"
0,"6C514200030080","0161","9847",0,"MF32","BED","INTAKE ASSY.","00103",20240509,1600,30,30,,"T2"
0,"6CJ14200020080","0161","9847",0,"MF32","BED","INTAKE ASSY.","00278",20240509,1600,28,28,,"T2"
0,"6P245511010080","93B4","9523",0,"MF16","AC1","SHAFT,DRIVE 1","00758",20240509,1500,30,30,,"T"
0,"69J45611000080","93B4","9523",0,"MF16","AC1","SHAFT, PROPELLER","00074",20240509,1500,30,30,,"T"
0,"6CB45611000080","93B4","9523",0,"MF16","AC1","SHAFT,PROPELLER","00942",20240509,1500,80,80,,"T"
0,"63P45511010080","93B4","9529",0,"MF16","AF1","SHAFT,DRIVE 1","00825",20240509,1500,26,26,,"T"
0,"63P45511110080","93B4","9529",0,"MF16","AF1","SHAFT,DRIVE 1","00299",20240509,1500,20,20,,"T"
0,"64D1472120CA80","3525","9530",0,"MF11","AG3","MUFF.2","00565",20240509,1500,20,20,,"T"
0,"6C54311110CE80","3525","9542",0,"MF10","AJ4","BRACKET,CLAMP(1)","00120",20240509,1500,11,11,,"T"
0,"6C54311201CE80","3525","9542",0,"MF10","AJ4","BRACKET, CLAMP 2","00120",20240509,1500,12,12,,"T"
0,"6C54331101CE80","3525","9542",0,"MF10","AJ4","BRACKET SWIVEL(1)","00120",20240509,1500,12,12,,"T"
0,"6C54311102CE80","3525","9542",0,"MF10","AJ4","BRACKET, CLAMP 1","00016",20240509,1500,1,1,,"T"
0,"6EK81337010080","6236","9546",0,"MF15","A0B","COVER,FLYWHEEL","00521",20240509,1500,10,10,,"T"
0,"69J1531110CA80","3525","9550",0,"MF10","AD2","PAN,OIL","00767",20240509,1500,10,10,,"T"
0,"6EK81337010080","6236","9567",0,"MF15","A0C","COVER,FLYWHEEL","00583",20240509,1500,20,20,,"T"
0,"6CB11411000080","9182","9832",0,"MF36","BC1","CRANKSHAFT,1","00660",20240509,1500,60,60,,"T"
0,"6P2Y1A4A100080","9182","9832",0,"MF36","BC1","CRANKSHAFT ASSY.,1","00713",20240509,1500,30,30,,"T"
0,"6GR11411010080","9182","9832",0,"MF36","BC1","CRANKSHAFT,1","00230",20240509,1500,10,10,,"T"
0,"6DAY1A4A000080","9182","9832",0,"MF36","BC1","CRANKSHAFT ASSY.,1","00131",20240509,1500,4,4,,"T"
0,"6DAY1A4A000080","9182","9835",0,"MF36","BD1","CRANKSHAFT ASSY.,1","00119",20240509,1500,40,40,,"T"
0,"6EK11411010080","9182","9835",0,"MF36","BD1","CRANKSHAFT,1","00245",20240509,1500,30,30,,"T"
0,"6C511411100080","9182","9844",0,"MF36","BEA","CRANKSHAFT,1","00225",20240509,1500,33,33,,"T"
0,"6EK11411010080","9182","9844",0,"MF36","BEA","CRANKSHAFT,1","00404",20240509,1500,30,30,,"T"
0,"6KAY427E00CE80","9194","9543",0,"MF20","A0A","APRON 1 COMP. ASSY","00163",20240509,1000,60,60,,"T4"
0,"6KAY427E00CE80","9194","9543",0,"MF20","A0A","APRON 1 COMP. ASSY","00164",20240509,1200,10,10,,"T4"
0,"6KAY427H00CE80","9194","9543",0,"MF20","A0A","APRON 2 COMP. ASSY","00163",20240509,1000,60,60,,"T4"
0,"6KAY427H00CE80","9194","9543",0,"MF20","A0A","APRON 2 COMP. ASSY","00164",20240509,1200,10,10,,"T4"
0,"6GRY427E00CE80","9194","9543",0,"MF20","A0A","APRON 1 COMP. ASSY","00027",20240509,1200,10,10,,"T4"
0,"6GRY427H00CE80","9194","9543",0,"MF20","A0A","APRON 2 COMP. ASSY","00027",20240509,1200,10,10,,"T4"
0,"6GR4514100CE80","9194","9543",0,"MF20","A0A","COVER UPPER CASING COMP.","00027",20240509,1200,10,10,,"T4"
0,"6KW42740008D80","9194","9543",0,"MF20","A0A","APRON 1 COMP.","00647",20240509,1700,20,20,,"T4"
0,"6KW42770008D80","9194","9543",0,"MF20","A0A","APRON COMP 2","00647",20240509,1700,20,20,,"T4"
0,"6KNY426J00CE80","9194","9543",0,"MF20","A0A","REAR PANEL ASSY","00217",20240509,1200,10,10,,"T4"
0,"6EKY426A000080","9194","9546",0,"MF21","A0B","TOP COWLING ASSY","00045",20240509,1000,10,10,,"T4"
0,"6EKY426A000080","9194","9546",0,"MF21","A0B","TOP COWLING ASSY","00046",20240509,1200,30,30,,"T4"
0,"6LH42740008D80","9194","9546",0,"MF21","A0B","APRON 1 COMP.","00551",20240509,1000,21,21,,"T4"
0,"6LH42740008D80","9194","9546",0,"MF21","A0B","APRON 1 COMP.","00552",20240509,1700,14,14,,"T4"
0,"6LH42770008D80","9194","9546",0,"MF21","A0B","APRON COMP 2","00551",20240509,1000,21,21,,"T4"
0,"6LH42770008D80","9194","9546",0,"MF21","A0B","APRON COMP 2","00552",20240509,1700,14,14,,"T4"
0,"6LH4274010CE80","9194","9546",0,"MF21","A0B","APRON 1 COMP.","00074",20240509,1000,3,3,,"T4"
0,"6LH4274000CE80","9194","9546",0,"MF21","A0B","APRON 1 COMP.","00477",20240509,1000,6,6,,"T4"
0,"6LH4277000CE80","9194","9546",0,"MF21","A0B","APRON COMP 2","00477",20240509,1000,6,6,,"T4"
0,"6LH42740108D80","9194","9546",0,"MF21","A0B","APRON 1 COMP.","00686",20240509,1700,6,6,,"T4"
0,"6DA42741118D80","9194","9546",0,"MF21","A0B","APRON 1","00173",20240509,1700,20,20,,"T4"
0,"6EK42741008D80","9194","9546",0,"MF21","A0B","APRON 1","00071",20240509,1000,10,10,,"T4"
0,"6EK42741008D80","9194","9546",0,"MF21","A0B","APRON 1","00072",20240509,1200,30,30,,"T4"
0,"6KA42710008D80","9194","9551",0,"MF10","AD3","BOTTOM COWLING ASSY","00803",20240509,1500,6,6,,"T4"
0,"6KA4271000CE80","9194","9551",0,"MF10","AD3","BOTTOM COWLING ASSY","00571",20240509,1500,4,4,,"T4"
0,"6KA4271000CE80","9194","9551",0,"MF10","AD3","BOTTOM COWLING ASSY","00572",20240509,1700,60,60,,"T4"
0,"6CB42710008D80","9194","9551",0,"MF10","AD3","BOTTOM COWLING ASSY","00711",20240509,1200,50,50,,"T4"
0,"6LH42710008D80","9194","9554",0,"MF10","AG3","BOTTOM COWLING ASSY","00583",20240509,1000,23,23,,"T4"
0,"6LH4271000CE80","9194","9554",0,"MF10","AG3","BOTTOM COWLING ASSY","00514",20240509,1000,7,7,,"T4"
0,"6DA42710008D80","9194","9554",0,"MF10","AG3","BOTTOM COWLING ASSY","00072",20240509,1200,18,18,,"T4"
0,"6DA4271000CE80","9194","9554",0,"MF10","AG3","BOTTOM COWLING ASSY","00009",20240509,1200,2,2,,"T4"
0,"6CY42610110080","9194","9567",0,"MF22","A0C","TOP COWLING ASSY.","00365",20240509,1000,15,15,,"T4"
0,"6C1Y426A510080","9194","9567",0,"MF22","A0C","TOP COWLING ASSY","00579",20240509,1700,5,5,,"T4"
0,"6C5Y426A710080","9194","9567",0,"MF22","A0C","TOP COWLING ASSY","00668",20240509,1000,3,3,,"T4"
0,"6C5Y426A710080","9194","9567",0,"MF22","A0C","TOP COWLING ASSY","00669",20240509,1700,15,15,,"T4"
0,"6CJY426A030080","9194","9567",0,"MF22","A0C","TOP COWLING ASSY","00361",20240509,1000,22,22,,"T4"
0,"6FP42610030080","9194","9567",0,"MF22","A0C","TOP COWLING ASSY.","00316",20240509,1200,30,30,,"T4"
0,"6FNY426A10NA80","9194","9567",0,"MF22","A0C","TOP COWLING ASSY","00020",20240509,1700,20,20,,"T4"
0,"6EK42741008D80","9194","9567",0,"MF22","A0C","APRON 1","00175",20240509,1700,20,20,,"T4"
0,"6FP42741008D80","9194","9567",0,"MF22","A0C","APRON 1","00212",20240509,1200,30,30,,"T4"
0,"6P213641000080","3544","9524",0,"MF11","AD1","MANIFOLD,INTAKE 1","00886",20240509,1100,30,30,,"T"
0,"6GRY126A100080","2721","9543",0,"MF15",,"AIR SHROUD,CYLINDER 3 SUB","00479",20240509,1100,10,10,,"T"
0,"69J45151008D80","3525","9543",0,"MF15","A0A","COVER, UPPER CASING 1","00706",20240509,1600,30,30,,"T"
0,"6FJ42610020080","2721","9543",0,"MF20",,"TOP COWLING ASSY.","00524",20240509,1600,1,1,,"T"
0,"6S142610120080","2721","9543",0,"MF20",,"TOP COWLING ASSY.","00433",20240509,1600,29,29,,"T"
0,"6KN4261000CE80","2721","9543",0,"MF20",,"TOP COWLING ASSY","00245",20240509,1100,10,10,,"T"
0,"6KNY427B00CE80","2721","9543",0,"MF20",,"COWLING,BOTTOM 2 SUB ASSY","00245",20240509,1100,10,10,,"T"
0,"6KNY427M00CE80","2721","9543",0,"MF20",,"COWLING,BOTTOM 3 SUB ASSY","00245",20240509,1100,10,10,,"T"
0,"6KWY426A030080","2721","9543",0,"MF20",,"TOP COWLING ASSY","00379",20240509,1600,20,20,,"T"
0,"69J42741008D80","3525","9543",0,"MF20","A0A","APRON 1","00994",20240509,1600,30,30,,"T"
0,"69J42771008D80","3525","9543",0,"MF20","A0A","APRON 2","00994",20240509,1600,30,30,,"T"
0,"6MLY426A01CE80","2721","9543",0,"MF20",,"TOP COWLING ASSY","00106",20240509,900,42,42,,"T"
0,"6MLY426A01CE80","2721","9543",0,"MF20",,"TOP COWLING ASSY","00107",20240509,1100,8,8,,"T"
0,"6CGY426A068D80","2721","9543",0,"MF20",,"TOP COWLING ASSY","00029",20240509,1600,12,12,,"T"
0,"6KAY426A02CE80","2721","9543",0,"MF20",,"TOP COWLING ASSY","00045",20240509,900,14,14,,"T"
0,"6KDY426A02CE80","2721","9543",0,"MF20",,"TOP COWLING ASSY","00021",20240509,900,3,3,,"T"
0,"6LWY426A008D80","2721","9546",0,"MF21",,"TOP COWLING ASSY.","00463",20240509,900,21,21,,"T"
0,"6LWY426A008D80","2721","9546",0,"MF21",,"TOP COWLING ASSY.","00464",20240509,1600,10,10,,"T"
0,"6LUY426A008D80","2721","9546",0,"MF21",,"TOP COWLING ASSY","00629",20240509,1600,7,7,,"T"
0,"6LH4261000CE80","2721","9546",0,"MF21",,"TOP COWLING ASSY.","00030",20240509,900,9,9,,"T"
0,"6LS42610008D80","2721","9546",0,"MF21",,"TOP COWLING ASSY.","00011",20240509,1600,6,6,,"T"
0,"63P42610728D80","2721","9546",0,"MF21",,"TOP COWLING ASSY","00035",20240509,1600,4,4,,"T"
0,"6BM42610028D80","2721","9546",0,"MF21",,"TOP COWLING ASSY","00093",20240509,1600,16,16,,"T"
0,"69J13411010080","8806","9550",0,"MF11","AD2","STRAINER,OIL","00592",20240509,900,20,20,,"T"
0,"69J13411010080","8806","9550",0,"MF11","AD2","STRAINER,OIL","00593",20240509,1100,10,10,,"T"
0,"6KA42401200080","946X","9552",0,"MF10","AD4","POWER STRG. CYL. ASSY.","00600",20240509,1100,40,40,,"T"
0,"6KA42401200080","946X","9552",0,"MF10","AD4","POWER STRG. CYL. ASSY.","00601",20240509,1400,10,10,,"T"
0,"6KA42401200080","946X","9552",0,"MF10","AD4","POWER STRG. CYL. ASSY.","00602",20240509,1600,37,37,,"T"
0,"63P13411000080","8806","9553",0,"MF11","AG2","STRAINER,OIL","00734",20240509,900,40,40,,"T"
0,"63P13411000080","8806","9553",0,"MF11","AG2","STRAINER,OIL","00735",20240509,1100,10,10,,"T"
0,"63P13411000080","8806","9553",0,"MF11","AG2","STRAINER,OIL","00736",20240509,1600,20,20,,"T"
0,"6P213300000080","3544","9832",0,"MF30","BC1","OIL PUMP ASSY.","00148",20240509,1600,30,30,,"T"
0,"6GR86120000080","3544","9832",0,"MF30","BC1","SOLENOID VALVE ASSY.","00302",20240509,1600,20,20,,"T"
0,"6P212618220080","3544","9832",0,"MF30","BC3","PULLEY,1","00145",20240509,900,20,20,,"T"
0,"6P212618220080","3544","9832",0,"MF30","BC3","PULLEY,1","00146",20240509,1600,40,40,,"T"
0,"6CB12618010080","3544","9832",0,"MF30","BC1","PULLEY,1","00410",20240509,900,50,50,,"T"
0,"6CB12618010080","3544","9832",0,"MF30","BC1","PULLEY,1","00411",20240509,1100,50,50,,"T"
0,"6CB12618010080","3544","9832",0,"MF30","BC1","PULLEY,1","00412",20240509,1400,40,40,,"T"
0,"6CB12618010080","3544","9832",0,"MF30","BC1","PULLEY,1","00413",20240509,1600,10,10,,"T"
0,"6CB12619010080","3544","9832",0,"MF30","BC1","PULLEY,2","00410",20240509,900,50,50,,"T"
0,"6CB12619010080","3544","9832",0,"MF30","BC1","PULLEY,2","00411",20240509,1100,50,50,,"T"
0,"6CB12619010080","3544","9832",0,"MF30","BC1","PULLEY,2","00412",20240509,1400,40,40,,"T"
0,"6CB12619010080","3544","9832",0,"MF30","BC1","PULLEY,2","00413",20240509,1600,10,10,,"T"
0,"6GR13300010080","3544","9832",0,"MF30","BC1","OIL PUMP ASSY.","00251",20240509,1600,10,10,,"T"
0,"6CB86120000080","3544","9832",0,"MF30","BC1","SOLENOID VALVE ASSY.","00610",20240509,900,120,120,,"T"
0,"6CB86120000080","3544","9832",0,"MF30","BC1","SOLENOID VALVE ASSY.","00611",20240509,1100,120,120,,"T"
0,"6CB86120000080","3544","9832",0,"MF30","BC1","SOLENOID VALVE ASSY.","00612",20240509,1400,80,80,,"T"
0,"6CB86120000080","3544","9832",0,"MF30","BC1","SOLENOID VALVE ASSY.","00613",20240509,1600,40,40,,"T"
0,"6CB13300000080","3544","9832",0,"MF30","BC1","OIL PUMP ASSY.","00489",20240509,900,50,50,,"T"
0,"6CB13300000080","3544","9832",0,"MF30","BC1","OIL PUMP ASSY.","00490",20240509,1100,50,50,,"T"
0,"6CB13300000080","3544","9832",0,"MF30","BC1","OIL PUMP ASSY.","00491",20240509,1400,40,40,,"T"
0,"6CB13300000080","3544","9832",0,"MF30","BC1","OIL PUMP ASSY.","00492",20240509,1600,10,10,,"T"
0,"6MLY161A000080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00124",20240509,1400,45,45,,"T"
0,"6MLY161A000080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00125",20240509,1600,5,5,,"T"
0,"6MLY162A000080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00124",20240509,1400,45,45,,"T"
0,"6MLY162A000080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00125",20240509,1600,5,5,,"T"
0,"6P2Y161A060080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00811",20240509,1600,30,30,,"T"
0,"6P2Y162A060080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00811",20240509,1600,30,30,,"T"
0,"6JDY161A030080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00083",20240509,900,18,18,,"T"
0,"6JDY162A030080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00083",20240509,900,18,18,,"T"
0,"6KAY161A010080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00224",20240509,900,15,15,,"T"
0,"6KAY161A010080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00225",20240509,1100,47,47,,"T"
0,"6KAY162A010080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00224",20240509,900,15,15,,"T"
0,"6KAY162A010080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00225",20240509,1100,47,47,,"T"
0,"6KWY161A010080","9856","9832",0,"MF35","BC1","HEAD CYL.1 ASSY.","00063",20240509,900,20,20,,"T"
0,"6KWY162A010080","9856","9832",0,"MF35","BC1","HEAD CYL.2 ASSY.","00063",20240509,900,20,20,,"T"
0,"6P214440000080","8806","9834",0,"MF30","AG1","SILENCER ASSY.","00255",20240509,900,30,30,,"T"
0,"6GR13751000080","3544","9834",0,"MF30","BG1","BODY,THROTTLE","00148",20240509,1600,50,50,,"T"
0,"6ML13641000080","3544","9834",0,"MF30","BG1","MANIFOLD,INTAKE 1","00148",20240509,1600,100,100,,"T"
0,"6P2Y823B050080","8806","9834",0,"MF30",,"BRKT I/G ASSY","00762",20240509,900,30,30,,"T"
0,"6CB13751110080","3544","9834",0,"MF30","BG2","BODY,THROTTLE","00551",20240509,1100,60,60,,"T"
0,"6CB13751110080","3544","9834",0,"MF30","BG2","BODY,THROTTLE","00552",20240509,1400,36,36,,"T"
0,"6CB13751110080","3544","9834",0,"MF30","BG2","BODY,THROTTLE","00553",20240509,1600,4,4,,"T"
0,"6P213750140080","3544","9834",0,"MF30","BG1","THROTTLE BODY ASSY.","00597",20240509,900,30,30,,"T"
0,"6CB8A410110080","3544","9834",0,"MF30","BG1","SENSOR UNIT","00348",20240509,1100,32,32,,"T"
0,"6P28A410020080","3544","9834",0,"MF30","BG1","SENSOR UNIT","00859",20240509,900,30,30,,"T"
0,"6CB13641000080","3544","9834",0,"MF30","BG1","MANIFOLD,INTAKE 1","00684",20240509,1100,40,40,,"T"
0,"6P213642000080","3544","9834",0,"MF30","BG1","MANIFOLD,INTAKE 2","00761",20240509,900,30,30,,"T"
0,"6CE13641000080","3544","9834",0,"MF30","BG1","MANIFOLD,INTAKE 1","00821",20240509,1100,60,60,,"T"
0,"6CE13641000080","3544","9834",0,"MF30","BG1","MANIFOLD,INTAKE 1","00822",20240509,1400,80,80,,"T"
0,"6CE13641000080","3544","9834",0,"MF30","BG1","MANIFOLD,INTAKE 1","00823",20240509,1600,20,20,,"T"
0,"6CB14180170080","3544","9834",0,"MF30","BG2","FLOAT CHAMBER ASSY.","00253",20240509,1100,51,51,,"T"
0,"6CB14180170080","3544","9834",0,"MF30","BG2","FLOAT CHAMBER ASSY.","00254",20240509,1400,36,36,,"T"
0,"6CB14180170080","3544","9834",0,"MF30","BG2","FLOAT CHAMBER ASSY.","00255",20240509,1600,9,9,,"T"
0,"6CB14180270080","3544","9834",0,"MF30","BG2","FLOAT CHAMBER ASSY.","00030",20240509,1400,4,4,,"T"
0,"6CB86120000080","3544","9835",0,"MF31","BD4","SOLENOID VALVE ASSY.","00137",20240509,1600,40,40,,"T"
0,"6P212618220080","3544","9835",0,"MF31","BD4","PULLEY,1","00635",20240509,900,17,17,,"T"
0,"6P212618220080","3544","9835",0,"MF31","BD4","PULLEY,1","00636",20240509,1600,20,20,,"T"
0,"6EK13300000080","3544","9835",0,"MF31","BD4","OIL PUMP ASSY.","00080",20240509,900,20,20,,"T"
0,"6EK13300000080","3544","9835",0,"MF31","BD4","OIL PUMP ASSY.","00081",20240509,1100,10,10,,"T"
0,"6EK24410000080","3544","9835",0,"MF31","BD3","FUEL PUMP ASSY.","00546",20240509,900,30,30,,"T"
0,"63P13300020080","3544","9835",0,"MF31","BD4","OIL PUMP ASSY.","00308",20240509,1400,15,15,,"T"
0,"63P13300020080","3544","9835",0,"MF31","BD4","OIL PUMP ASSY.","00309",20240509,1600,5,5,,"T"
0,"63P24410200080","3544","9835",0,"MF31",,"FUEL PUMP ASSY.","00177",20240509,1400,30,30,,"T"
0,"63P24410200080","3544","9835",0,"MF31",,"FUEL PUMP ASSY.","00178",20240509,1600,10,10,,"T"
